,ClassName,FileName,Unnamed: 0,XMax,XMin,YMax,YMin
5433,Person,6d62675cfe869563.jpg,1827.0,0.283125,0.234375,0.284167,0.11
5434,Person,6d62675cfe869563.jpg,1828.0,0.09375,0.0725,0.1725,0.135
5435,Person,6d62675cfe869563.jpg,1829.0,0.123125,0.09625,0.291667,0.119167
5436,Person,6d62675cfe869563.jpg,1830.0,0.18875,0.151875,0.265833,0.136667
5437,Person,6d62675cfe869563.jpg,1831.0,0.524375,0.475625,0.198333,0.1125
5438,Person,6d62675cfe869563.jpg,1832.0,0.52375,0.485,0.264167,0.119167
5439,Person,6d62675cfe869563.jpg,1833.0,0.5975,0.56125,0.281667,0.126667
5440,Person,6d62675cfe869563.jpg,1834.0,0.6475,0.6075,0.24,0.131667
5441,Person,6d62675cfe869563.jpg,1835.0,0.8825,0.8475,0.214167,0.125
5442,Person,6d62675cfe869563.jpg,1836.0,0.96,0.8825,0.228333,0.110833
5443,Person,6d62675cfe869563.jpg,1837.0,0.99625,0.979375,0.2225,0.14
5444,Person,6d62675cfe869563.jpg,1838.0,0.999375,0.984375,0.243333,0.14
5445,Car,6a34d57bbcce9c3f.jpg,2104.0,0.999375,0.0,0.999167,0.0
5446,Car,6a34d57bbcce9c3f.jpg,2105.0,0.106875,0.073125,0.2975,0.268333
5447,Person,ffda22bca1370d8b.jpg,2128.0,0.184641,0.102941,0.400327,0.315359
5448,Person,ffda22bca1370d8b.jpg,2129.0,0.281046,0.178105,0.413399,0.320261
5449,Person,ffda22bca1370d8b.jpg,2130.0,0.6846409999999999,0.251634,0.79085,0.073529
5450,Truck,9bf4122210035833.jpg,897.0,0.758125,0.30875,0.295669,0.055556
5451,Car,373a0accf3e73622.jpg,2477.0,0.999375,0.605,0.999067,0.516791
5452,Truck,3ca259524c9d2926.jpg,434.0,0.986875,0.763125,0.743333,0.485833
5453,Truck,3ca259524c9d2926.jpg,435.0,0.769375,0.571875,0.5425,0.411667
5454,Person,80c32795d74904c7.jpg,556.0,0.098125,0.004375,0.829167,0.31666700000000003
5455,Person,80c32795d74904c7.jpg,557.0,0.140625,0.066875,0.800833,0.2775
5456,Person,80c32795d74904c7.jpg,558.0,0.186875,0.08875,0.8408329999999999,0.275833
5457,Person,80c32795d74904c7.jpg,559.0,0.290625,0.146875,0.868333,0.284167
5458,Person,80c32795d74904c7.jpg,560.0,0.369375,0.24375,0.373333,0.16
5459,Person,80c32795d74904c7.jpg,561.0,0.338125,0.269375,0.421667,0.275833
5460,Person,80c32795d74904c7.jpg,562.0,0.42625,0.291875,0.87,0.298333
5461,Person,80c32795d74904c7.jpg,563.0,0.449375,0.381875,0.415,0.235833
5462,Person,80c32795d74904c7.jpg,564.0,0.496875,0.384375,0.351667,0.07083300000000001
5463,Person,80c32795d74904c7.jpg,565.0,0.54375,0.40375,0.875,0.31666700000000003
5464,Person,80c32795d74904c7.jpg,566.0,0.5475,0.47125,0.468333,0.289167
5465,Person,80c32795d74904c7.jpg,567.0,0.605625,0.5075,0.394167,0.08416699999999999
5466,Person,80c32795d74904c7.jpg,568.0,0.595,0.539375,0.406667,0.255
5467,Person,80c32795d74904c7.jpg,569.0,0.689375,0.5425,0.883333,0.235833
5468,Person,80c32795d74904c7.jpg,570.0,0.718125,0.646875,0.361667,0.284167
5469,Person,80c32795d74904c7.jpg,571.0,0.82875,0.67125,0.6925,0.196667
5470,Person,80c32795d74904c7.jpg,572.0,0.97125,0.82375,0.634167,0.353333
5471,Person,80c32795d74904c7.jpg,573.0,0.999375,0.97125,0.599167,0.395833
5472,Person,5e9fd5c4912881e4.jpg,2777.0,0.585,0.02375,0.998134,0.121269
5473,Person,5e9fd5c4912881e4.jpg,2778.0,0.58375,0.1025,0.94403,0.115672
5474,Person,5e9fd5c4912881e4.jpg,2779.0,0.56875,0.38875,0.889925,0.123134
5475,Person,5e9fd5c4912881e4.jpg,2780.0,0.64125,0.4025,0.8395520000000001,0.117537
5476,Person,5e9fd5c4912881e4.jpg,2781.0,0.9425,0.53125,0.981343,0.16791
5477,Person,5e9fd5c4912881e4.jpg,2782.0,0.755,0.57375,0.889925,0.19403
5478,Truck,ee98b8cb215eaee2.jpg,526.0,0.964375,0.051875,0.79428,0.023985
5479,Car,267284a57cde1475.jpg,747.0,0.754687,0.0,0.998438,0.8390629999999999
5480,Car,267284a57cde1475.jpg,748.0,0.442187,0.38125,0.779688,0.764063
5481,Car,267284a57cde1475.jpg,749.0,0.540625,0.478125,0.782812,0.767187
5482,Car,267284a57cde1475.jpg,750.0,0.664062,0.610937,0.795313,0.759375
5483,Car,267284a57cde1475.jpg,751.0,0.746875,0.6375,0.8,0.759375
5484,Car,267284a57cde1475.jpg,752.0,0.8390629999999999,0.760938,0.775,0.748438
5485,Car,b1e13bfa54401b1f.jpg,1940.0,0.40125,0.0,0.99878,0.312195
5486,Car,b1e13bfa54401b1f.jpg,1941.0,0.51,0.359375,0.564634,0.392683
5487,Person,0cb6aab2db2e21d7.jpg,2985.0,0.47875,0.05875,0.719697,0.55303
5488,Person,0cb6aab2db2e21d7.jpg,2986.0,0.1625,0.1325,0.579545,0.528409
5489,Person,0cb6aab2db2e21d7.jpg,2987.0,0.9125,0.475,0.717803,0.549242
5490,Person,0cb6aab2db2e21d7.jpg,2988.0,0.70625,0.705,0.534091,0.532197
5491,Person,0cb6aab2db2e21d7.jpg,2989.0,0.99875,0.95375,0.875,0.551136
5492,Truck,0a56ee41a72480bc.jpg,447.0,0.999375,0.0,0.999167,0.513333
5493,Person,df8a80266d604b30.jpg,3178.0,0.829574,0.679198,0.962406,0.203008
5494,Person,df8a80266d604b30.jpg,3179.0,0.997494,0.062657,0.958647,0.150376
5495,Truck,b1b625e78e583e16.jpg,355.0,1.0,0.600625,0.691964,0.180804
5496,Truck,b1b625e78e583e16.jpg,356.0,0.12125,0.1075,0.580357,0.506696
5497,Truck,b1b625e78e583e16.jpg,357.0,0.250625,0.225,0.59375,0.535714
5498,Person,f37ee625501ed12a.jpg,2033.0,0.7985180000000001,0.266172,0.901893,0.146299
5499,Truck,2d107d18b8852700.jpg,1212.0,0.966875,0.0775,0.8475,0.190833
5500,Car,984a7c2daae5acd3.jpg,2629.0,0.999375,0.0,0.834586,0.0
5501,Person,971f8658059689d2.jpg,2173.0,0.160625,0.0,0.999167,0.808333
5502,Person,971f8658059689d2.jpg,2174.0,0.430625,0.41125,0.310833,0.215833
5503,Person,971f8658059689d2.jpg,2175.0,0.45375,0.430625,0.3175,0.2125
5504,Truck,0fb420f2bb8d7100.jpg,635.0,0.226562,0.0,0.4375,0.239583
5505,Truck,670f0683a1e8d8b8.jpg,1375.0,0.894375,0.460625,0.605833,0.4
5506,Person,a45d58b2b32423d9.jpg,3378.0,0.7814260000000001,0.446529,1.0,0.220625
5507,Person,a45d58b2b32423d9.jpg,3379.0,0.139775,0.0,0.4,0.27375
5508,Person,a45d58b2b32423d9.jpg,3380.0,0.206379,0.075985,0.676875,0.546875
5509,Person,a45d58b2b32423d9.jpg,3381.0,0.499062,0.198874,0.999375,0.39
5510,Car,2de7a9c69e52a649.jpg,766.0,0.94875,0.135,0.92,0.14
5511,Car,2de7a9c69e52a649.jpg,767.0,0.98,0.785,0.424167,0.241667
5512,Car,065234b6b9ac517d.jpg,1868.0,0.685,0.37375,0.6175,0.410833
5513,Truck,f6ee45606e16f1e0.jpg,148.0,0.84875,0.065,0.865352,0.101201
5514,Person,ec84d9b154e566b7.jpg,2798.0,0.711333,0.605333,0.815298,0.620336
5515,Person,ec84d9b154e566b7.jpg,2799.0,0.14400000000000002,0.042667,0.399254,0.201493
5516,Person,ec84d9b154e566b7.jpg,2800.0,0.335333,0.294,0.999067,0.911381
5517,Person,ec84d9b154e566b7.jpg,2801.0,0.41600000000000004,0.31466700000000003,0.999067,0.8218280000000001
5518,Person,ec84d9b154e566b7.jpg,2802.0,0.535333,0.496667,0.334888,0.232276
5519,Person,ec84d9b154e566b7.jpg,2803.0,0.631333,0.585333,0.201493,0.101679
5520,Person,ec84d9b154e566b7.jpg,2804.0,0.704667,0.585333,0.375933,0.205224
5521,Person,ec84d9b154e566b7.jpg,2805.0,0.658667,0.618667,0.20709,0.123134
5522,Person,ec84d9b154e566b7.jpg,2806.0,0.999333,0.9,0.401119,0.20056
5523,Person,ec84d9b154e566b7.jpg,2807.0,0.968667,0.907333,0.194963,0.0
5524,Truck,619416d9aa19e63b.jpg,810.0,0.684375,0.455,0.736667,0.501667
5525,Car,cd4da27d2103c83e.jpg,12.0,0.90625,0.118164,0.85,0.316176
5526,Person,17092f1e79bf4dd8.jpg,3078.0,0.58,0.523125,0.692308,0.452158
5527,Person,17092f1e79bf4dd8.jpg,3079.0,0.134375,0.06875,0.668856,0.532833
5528,Person,17092f1e79bf4dd8.jpg,3080.0,0.325,0.198125,0.705441,0.486867
5529,Person,17092f1e79bf4dd8.jpg,3081.0,0.344375,0.290625,0.67167,0.393996
5530,Person,17092f1e79bf4dd8.jpg,3082.0,0.43375,0.338125,0.7101310000000001,0.5093810000000001
5531,Person,17092f1e79bf4dd8.jpg,3083.0,0.501875,0.43,0.692308,0.406191
5532,Person,17092f1e79bf4dd8.jpg,3084.0,0.655625,0.598125,0.6810510000000001,0.423077
5533,Person,17092f1e79bf4dd8.jpg,3085.0,0.7325,0.655625,0.686679,0.525328
5534,Person,17092f1e79bf4dd8.jpg,3086.0,0.7325,0.66875,0.622889,0.4155720000000001
5535,Person,17092f1e79bf4dd8.jpg,3087.0,0.82875,0.7875,0.630394,0.440901
5536,Person,17092f1e79bf4dd8.jpg,3088.0,0.951875,0.901875,0.636961,0.423077
5537,Truck,903871debc677103.jpg,795.0,0.96,0.35,0.833808,0.234568
5538,Car,e96a4eeb79ccc8d4.jpg,1184.0,0.108125,0.0,0.371482,0.276735
5539,Car,e96a4eeb79ccc8d4.jpg,1185.0,0.38375,0.0,0.663227,0.257974
5540,Car,e96a4eeb79ccc8d4.jpg,1186.0,0.954375,0.063125,0.967167,0.026266
5541,Car,b000af0b5d71bb65.jpg,1490.0,0.999375,0.01375,0.999062,0.07035599999999999
5542,Truck,461fd4b3e3a18388.jpg,305.0,0.93125,0.234375,0.968105,0.076923
5543,Truck,22a8655f1de9175d.jpg,1394.0,0.9225,0.18,0.947566,0.155431
5544,Car,df43531d625099ab.jpg,2500.0,0.40875,0.0,0.959108,0.412639
5545,Truck,00c145da5480c374.jpg,1145.0,0.8475,0.12625,0.8323969999999999,0.228464
5546,Car,784a71ad0d83f0ca.jpg,379.0,0.168945,0.016602000000000002,0.948756,0.742313
5547,Car,784a71ad0d83f0ca.jpg,380.0,0.051758000000000005,0.0,0.939971,0.6837479999999999
5548,Car,784a71ad0d83f0ca.jpg,381.0,0.068359,0.003906,0.61347,0.534407
5549,Car,784a71ad0d83f0ca.jpg,382.0,0.308594,0.188477,0.666179,0.502196
5550,Car,784a71ad0d83f0ca.jpg,383.0,0.875,0.743164,0.556369,0.49634
5551,Truck,ca87370ab7dd64df.jpg,945.0,0.223856,0.013072,0.674837,0.513072
5552,Truck,ca87370ab7dd64df.jpg,946.0,0.998366,0.439542,0.714052,0.352941
5553,Truck,04195e59bc7697cb.jpg,1227.0,0.7423390000000001,0.108193,0.773921,0.262664
5554,Person,718e1984d759dc94.jpg,3195.0,0.933125,0.7475,0.861088,0.399163
5555,Person,718e1984d759dc94.jpg,3196.0,0.226875,0.056875,0.961506,0.572385
5556,Person,718e1984d759dc94.jpg,3197.0,0.283125,0.149375,0.918828,0.5841
5557,Person,6230b60c120fb505.jpg,2928.0,0.16625,0.12125,0.68,0.519
5558,Person,20732b4475524c5c.jpg,3215.0,0.786458,0.265625,0.971065,0.263889
5559,Car,a01dc4a0e833cba4.jpg,2233.0,0.941875,0.021875,0.895431,0.08731
5560,Car,a01dc4a0e833cba4.jpg,2234.0,0.999375,0.571875,0.471066,0.019289
5561,Person,18d39f8e32743aa7.jpg,1937.0,0.475,0.414375,0.455,0.296667
5562,Person,18d39f8e32743aa7.jpg,1938.0,0.541875,0.4425,0.406667,0.248333
5563,Person,18d39f8e32743aa7.jpg,1939.0,0.5625,0.506875,0.455,0.301667
5564,Car,f734bffc67314723.jpg,1590.0,0.94,0.8425,0.243333,0.201667
5565,Truck,8f7099483ee921c0.jpg,1267.0,0.953125,0.22875,0.998333,0.0575
5566,Person,1a67b12e133404bf.jpg,239.0,0.785,0.181875,0.999165,0.007519
5567,Truck,8d10d4278a91711d.jpg,525.0,0.65918,0.06543,0.697059,0.298529
5568,Car,69e4d359c79adb88.jpg,2414.0,0.999219,0.0,0.998958,0.0
5569,Car,9de20b4ceea04d7a.jpg,2343.0,0.72875,0.298125,0.775833,0.3875
5570,Car,9de20b4ceea04d7a.jpg,2344.0,0.09375,0.0,0.5325,0.460833
5571,Car,9de20b4ceea04d7a.jpg,2345.0,0.18625,0.091875,0.529167,0.456667
5572,Car,9de20b4ceea04d7a.jpg,2346.0,0.208125,0.18625,0.5125,0.470833
5573,Car,9de20b4ceea04d7a.jpg,2347.0,0.278125,0.21,0.524167,0.45
5574,Car,9de20b4ceea04d7a.jpg,2348.0,0.324375,0.246875,0.5225,0.456667
5575,Car,9de20b4ceea04d7a.jpg,2349.0,0.828125,0.669375,0.620833,0.430833
5576,Car,9de20b4ceea04d7a.jpg,2350.0,0.87625,0.7975,0.569167,0.451667
5577,Car,9de20b4ceea04d7a.jpg,2351.0,0.976875,0.934375,0.524167,0.465833
5578,Car,9de20b4ceea04d7a.jpg,2352.0,0.999375,0.969375,0.648333,0.420833
5579,Truck,1d1e55c40cbbcda6.jpg,204.0,0.785625,0.260625,0.959356,0.712955
5580,Truck,1d1e55c40cbbcda6.jpg,205.0,0.1975,0.0,0.999153,0.6926329999999999
5581,Person,a61b1abb33f5f73f.jpg,1632.0,0.5140710000000001,0.303315,0.798333,0.255833
5582,Person,a61b1abb33f5f73f.jpg,1633.0,0.381488,0.003752,0.758333,0.3575
5583,Person,a61b1abb33f5f73f.jpg,1634.0,0.999375,0.705441,0.999167,0.214167
5584,Car,ede0d093547e6b7a.jpg,423.0,0.760625,0.448125,0.895833,0.739167
5585,Person,a8ae82a879d64719.jpg,1764.0,0.30375,0.076875,0.895439,0.228031
5586,Person,a8ae82a879d64719.jpg,1765.0,0.670625,0.476875,0.914349,0.341491
5587,Person,a8ae82a879d64719.jpg,1766.0,0.95625,0.81625,0.914349,0.408231
5588,Truck,6cf40c0ec4e7e030.jpg,522.0,0.99625,0.128125,0.961538,0.099437
5589,Person,ac671244ca0b1641.jpg,2871.0,0.999023,0.0,0.998698,0.0
5590,Person,ac671244ca0b1641.jpg,2872.0,0.999023,0.8564450000000001,0.998698,0.729167
5591,Car,c0a4847b9022bcf5.jpg,713.0,0.391667,0.14166700000000002,0.68375,0.54875
5592,Car,c0a4847b9022bcf5.jpg,714.0,0.2575,0.178333,0.579375,0.546875
5593,Car,c0a4847b9022bcf5.jpg,715.0,0.6675,0.554167,0.595,0.546875
5594,Person,254ffb1522a82ad4.jpg,3706.0,0.178125,0.0,0.999327,0.13333299999999998
5595,Person,254ffb1522a82ad4.jpg,3707.0,0.84375,0.194375,0.660606,0.0
5596,Person,254ffb1522a82ad4.jpg,3708.0,0.999375,0.8425,0.8168350000000001,0.090909
5597,Truck,4fab0877e582c63d.jpg,47.0,0.750625,0.3475,0.789167,0.270833
5598,Car,db076dc4052f673f.jpg,921.0,0.961875,0.79375,0.754167,0.554167
5599,Car,db076dc4052f673f.jpg,922.0,0.999375,0.951875,0.6925,0.609167
5600,Truck,62025ccf8c3e2036.jpg,1085.0,0.815625,0.042188,0.8735629999999999,0.094253
5601,Truck,c23acf45489a6f36.jpg,329.0,0.728125,0.0,1.0,0.403377
5602,Car,f6ba3a5873aaa7b1.jpg,2212.0,0.893125,0.086875,0.938375,0.196078
5603,Person,4ec6c0903971f4c4.jpg,114.0,0.900625,0.31,0.99906,0.010338
5604,Truck,72c6b51a85b30c8e.jpg,353.0,0.47,0.07875,0.471667,0.14416700000000002
5605,Truck,72c6b51a85b30c8e.jpg,354.0,0.999375,0.476875,0.9875,0.0
5606,Car,307c6952fae11278.jpg,1923.0,0.3925,0.094167,0.61875,0.474375
5607,Car,307c6952fae11278.jpg,1924.0,0.058333,0.0,0.464375,0.428125
5608,Car,307c6952fae11278.jpg,1925.0,0.1225,0.0,0.575,0.4625
5609,Car,307c6952fae11278.jpg,1926.0,0.999167,0.783333,0.6675,0.525625
5610,Car,815f39b619dd8c16.jpg,2009.0,0.935,0.030625,0.90754,0.14183099999999998
5611,Car,815f39b619dd8c16.jpg,2010.0,0.999375,0.56375,0.6077199999999999,0.211849
5612,Car,815f39b619dd8c16.jpg,2011.0,0.999375,0.741875,0.348294,0.248654
5613,Truck,61b18480f4508d80.jpg,321.0,0.929375,0.1075,0.869606,0.232645
5614,Car,9817c2e84658945c.jpg,1337.0,0.999375,0.0,0.999167,0.0
5615,Car,3d02dd0be3094fd9.jpg,2512.0,0.925625,0.095,0.8919469999999999,0.321101
5616,Truck,3d02dd0be3094fd9.jpg,1130.0,0.963125,0.095625,0.8939860000000001,0.325178
5617,Truck,1bdbd5c4d8883f67.jpg,549.0,0.717672,0.259698,0.713333,0.381667
5618,Truck,1bdbd5c4d8883f67.jpg,550.0,0.26831900000000003,0.122845,0.58,0.471667
5619,Person,67493fdfdf43b607.jpg,2214.0,0.773333,0.686667,0.614912,0.409649
5620,Person,708fdde839c0f6c4.jpg,3153.0,0.413125,0.381875,0.508333,0.474167
5621,Person,708fdde839c0f6c4.jpg,3154.0,0.795,0.6,0.999167,0.806667
5622,Person,708fdde839c0f6c4.jpg,3155.0,0.966875,0.764375,0.7275,0.5
5623,Person,6e4c54782b97f9b2.jpg,907.0,0.44375,0.34375,0.676083,0.343691
5624,Truck,636836c5c1629038.jpg,1427.0,0.7575,0.22,0.738136,0.286441
5625,Car,5990229476873ab1.jpg,317.0,0.900625,0.105,0.879167,0.335
5626,Car,24040c1a5746b132.jpg,735.0,0.946875,0.008125,0.859167,0.209167
5627,Car,69b98f9f3f547a57.jpg,863.0,0.999375,0.0,0.744167,0.0
5628,Truck,0b100fdc0a85b58e.jpg,1266.0,0.9225,0.270625,0.639167,0.364167
5629,Person,eb2d1c93bdc5903e.jpg,2070.0,0.444375,0.403125,0.859944,0.739496
5630,Person,eb2d1c93bdc5903e.jpg,2071.0,0.999375,0.43125,0.932773,0.0
5631,Car,503d848f54080396.jpg,2486.0,0.470588,0.191176,0.640523,0.498366
5632,Person,8eaaaa54bb8c2419.jpg,1962.0,0.838889,0.269444,0.997938,0.412371
5633,Person,bab4801dc1dcdf40.jpg,1956.0,0.8539059999999999,0.229687,0.991667,0.130208
5634,Truck,c7d2a62962cfb538.jpg,112.0,0.709753,0.488837,0.427344,0.296875
5635,Car,89d3a6fefb80a4d5.jpg,570.0,0.784375,0.12,0.833148,0.302558
5636,Car,89d3a6fefb80a4d5.jpg,571.0,0.999375,0.91125,0.675195,0.399333
5637,Car,008fca43bfc5e834.jpg,1947.0,0.53,0.340625,0.717087,0.49113
5638,Car,008fca43bfc5e834.jpg,1948.0,0.6075,0.533125,0.585434,0.510738
5639,Car,008fca43bfc5e834.jpg,1949.0,0.71125,0.6,0.6013069999999999,0.5088699999999999
5640,Car,008fca43bfc5e834.jpg,1950.0,0.999375,0.890625,0.616247,0.499533
5641,Person,7a900e5fdf88ead2.jpg,1629.0,0.888993,0.0,0.858125,0.025
5642,Car,0044535b6c092973.jpg,1680.0,0.99875,0.0,0.998333,0.56
5643,Truck,a28d64fa6830c083.jpg,1268.0,0.2125,0.0,0.626562,0.334375
5644,Truck,a28d64fa6830c083.jpg,1269.0,0.989062,0.09375,0.8875,0.29375
5645,Car,5d830ab17a26d6ae.jpg,2177.0,0.565,0.0,0.561301,0.1201
5646,Car,5d830ab17a26d6ae.jpg,2178.0,0.92375,0.125,0.8106760000000001,0.190992
5647,Truck,184db44c5b5f15a2.jpg,887.0,0.688,0.294,0.996117,0.021359
5648,Car,862b7eccc9679e09.jpg,1246.0,0.6475,0.19625,0.8425,0.211667
5649,Car,862b7eccc9679e09.jpg,1247.0,0.289375,0.23,0.490833,0.426667
5650,Car,862b7eccc9679e09.jpg,1248.0,0.325,0.290625,0.390833,0.361667
5651,Car,862b7eccc9679e09.jpg,1249.0,0.335625,0.295625,0.425,0.3975
5652,Person,118774df319b58c2.jpg,2572.0,0.867,0.455,0.939495,0.138963
5653,Car,42c8ce0e2da3e57d.jpg,932.0,0.999375,0.804253,0.7541899999999999,0.38175
5654,Person,c9121acc929f019c.jpg,448.0,0.808125,0.396875,0.205441,0.122889
5655,Person,c9121acc929f019c.jpg,449.0,0.4175,0.398125,0.207317,0.170732
5656,Person,c9121acc929f019c.jpg,450.0,0.491875,0.425,0.476548,0.384615
5657,Person,c9121acc929f019c.jpg,451.0,0.499375,0.4775,0.209193,0.157598
5658,Person,c9121acc929f019c.jpg,452.0,0.561875,0.493125,0.909006,0.7476550000000001
5659,Person,c9121acc929f019c.jpg,453.0,0.535,0.511875,0.211069,0.163227
5660,Person,c9121acc929f019c.jpg,454.0,0.595625,0.575,0.188555,0.13414600000000002
5661,Person,c9121acc929f019c.jpg,455.0,0.810625,0.78125,0.209193,0.119137
5662,Truck,bf470db72c11c178.jpg,145.0,0.46375,0.305,0.535,0.4325
5663,Car,b52b26534ee81452.jpg,2163.0,0.914375,0.17625,0.909453,0.165174
5664,Car,b52b26534ee81452.jpg,2164.0,0.605625,0.05625,0.425871,0.123383
5665,Car,b52b26534ee81452.jpg,2165.0,0.999375,0.691875,0.406965,0.167164
5666,Person,173bb17bd45b13c2.jpg,2000.0,0.481667,0.366667,0.435,0.24125
5667,Person,173bb17bd45b13c2.jpg,2001.0,0.065,0.02,0.41625,0.32875
5668,Person,173bb17bd45b13c2.jpg,2002.0,0.078333,0.023333,0.4075,0.30875
5669,Person,173bb17bd45b13c2.jpg,2003.0,0.113333,0.07333300000000001,0.41625,0.3175
5670,Person,173bb17bd45b13c2.jpg,2004.0,0.158333,0.111667,0.41625,0.31125
5671,Person,173bb17bd45b13c2.jpg,2005.0,0.195,0.148333,0.41375,0.31125
5672,Person,173bb17bd45b13c2.jpg,2006.0,0.295,0.23,0.41625,0.29375
5673,Person,173bb17bd45b13c2.jpg,2007.0,0.516667,0.458333,0.4175,0.3
5674,Person,173bb17bd45b13c2.jpg,2008.0,0.58,0.531667,0.42125,0.29125
5675,Person,173bb17bd45b13c2.jpg,2009.0,0.65,0.61,0.4225,0.3
5676,Person,173bb17bd45b13c2.jpg,2010.0,0.696667,0.645,0.425,0.3025
5677,Person,173bb17bd45b13c2.jpg,2011.0,0.765,0.72,0.425,0.30375
5678,Person,173bb17bd45b13c2.jpg,2012.0,0.836667,0.765,0.42625,0.29625
5679,Person,445511e555fb8ac3.jpg,2700.0,0.30875,0.25875,0.8193790000000001,0.5700850000000001
5680,Person,445511e555fb8ac3.jpg,2701.0,0.04375,0.0,0.625588,0.5183439999999999
5681,Person,445511e555fb8ac3.jpg,2702.0,0.095625,0.0,0.857008,0.698965
5682,Person,445511e555fb8ac3.jpg,2703.0,0.130625,0.030625,0.745061,0.588899
5683,Person,445511e555fb8ac3.jpg,2704.0,0.105,0.085625,0.546566,0.516463
5684,Person,445511e555fb8ac3.jpg,2705.0,0.20375,0.10125,0.69238,0.587018
5685,Person,445511e555fb8ac3.jpg,2706.0,0.27125,0.11625,0.982126,0.7676390000000001
5686,Person,445511e555fb8ac3.jpg,2707.0,0.184375,0.16375,0.604892,0.52587
5687,Person,445511e555fb8ac3.jpg,2708.0,0.189375,0.176875,0.558796,0.527752
5688,Person,445511e555fb8ac3.jpg,2709.0,0.28125,0.18875,0.901223,0.702728
5689,Person,445511e555fb8ac3.jpg,2710.0,0.256875,0.203125,0.752587,0.571025
5690,Person,445511e555fb8ac3.jpg,2711.0,0.3125,0.25625,0.865475,0.7431800000000001
5691,Person,445511e555fb8ac3.jpg,2712.0,0.286875,0.274375,0.556914,0.527752
5692,Person,445511e555fb8ac3.jpg,2713.0,0.425,0.28125,0.908749,0.746943
5693,Person,445511e555fb8ac3.jpg,2714.0,0.2975,0.285625,0.5512699999999999,0.531515
5694,Person,445511e555fb8ac3.jpg,2715.0,0.330625,0.315625,0.559737,0.532455
5695,Person,445511e555fb8ac3.jpg,2716.0,0.395,0.318125,0.702728,0.5983069999999999
5696,Person,445511e555fb8ac3.jpg,2717.0,0.335,0.323125,0.559737,0.523048
5697,Person,445511e555fb8ac3.jpg,2718.0,0.3475,0.335,0.554092,0.5381
5698,Person,445511e555fb8ac3.jpg,2719.0,0.413125,0.359375,0.698024,0.5531510000000001
5699,Person,445511e555fb8ac3.jpg,2720.0,0.3975,0.381875,0.567262,0.5381
5700,Person,445511e555fb8ac3.jpg,2721.0,0.438125,0.394375,0.864534,0.760113
5701,Person,445511e555fb8ac3.jpg,2722.0,0.481875,0.394375,0.984008,0.83349
5702,Person,445511e555fb8ac3.jpg,2723.0,0.475,0.413125,0.66698,0.591722
5703,Person,445511e555fb8ac3.jpg,2724.0,0.47625,0.425,0.934149,0.8222010000000001
5704,Person,445511e555fb8ac3.jpg,2725.0,0.52875,0.430625,0.8720600000000001,0.6792100000000001
5705,Person,445511e555fb8ac3.jpg,2726.0,0.45625,0.43625,0.569144,0.5428029999999999
5706,Person,445511e555fb8ac3.jpg,2727.0,0.47625,0.45375,0.567262,0.524929
5707,Person,445511e555fb8ac3.jpg,2728.0,0.486875,0.47,0.452493,0.4355600000000001
5708,Person,445511e555fb8ac3.jpg,2729.0,0.489375,0.47125,0.565381,0.528692
5709,Person,445511e555fb8ac3.jpg,2730.0,0.489375,0.479375,0.567262,0.550329
5710,Person,445511e555fb8ac3.jpg,2731.0,0.52,0.498125,0.503293,0.4355600000000001
5711,Person,445511e555fb8ac3.jpg,2732.0,0.540625,0.525,0.5729069999999999,0.552211
5712,Person,445511e555fb8ac3.jpg,2733.0,0.5675,0.540625,0.565381,0.530574
5713,Person,445511e555fb8ac3.jpg,2734.0,0.61625,0.545625,0.814675,0.690499
5714,Person,445511e555fb8ac3.jpg,2735.0,0.615,0.550625,0.7431800000000001,0.574788
5715,Person,445511e555fb8ac3.jpg,2736.0,0.586875,0.565,0.574788,0.5484479999999999
5716,Person,445511e555fb8ac3.jpg,2737.0,0.593125,0.57,0.505174,0.437441
5717,Person,445511e555fb8ac3.jpg,2738.0,0.60875,0.593125,0.462841,0.4355600000000001
5718,Person,445511e555fb8ac3.jpg,2739.0,0.665,0.593125,0.816557,0.571025
5719,Person,445511e555fb8ac3.jpg,2740.0,0.645625,0.63125,0.57667,0.528692
5720,Person,445511e555fb8ac3.jpg,2741.0,0.799375,0.76125,0.818438,0.777987
5721,Person,445511e555fb8ac3.jpg,2742.0,0.856875,0.81375,0.818438,0.777987
5722,Car,bf65545576e14fc7.jpg,1057.0,0.820833,0.475833,0.779375,0.6725
5723,Car,bf65545576e14fc7.jpg,1058.0,0.999167,0.883333,0.76625,0.651875
5724,Car,898698ffe1657111.jpg,160.0,0.1325,0.0,0.328125,0.26
5725,Car,898698ffe1657111.jpg,161.0,0.225833,0.1,0.318125,0.258125
5726,Car,898698ffe1657111.jpg,162.0,0.344167,0.2575,0.2925,0.253125
5727,Car,898698ffe1657111.jpg,163.0,0.3625,0.323333,0.289375,0.25125
5728,Car,898698ffe1657111.jpg,164.0,0.391667,0.355833,0.27875,0.253125
5729,Car,898698ffe1657111.jpg,165.0,0.465,0.433333,0.2725,0.2525
5730,Car,898698ffe1657111.jpg,166.0,0.601667,0.555833,0.270625,0.25125
5731,Car,898698ffe1657111.jpg,167.0,0.679167,0.630833,0.289375,0.253125
5732,Car,898698ffe1657111.jpg,168.0,0.806667,0.6675,0.359375,0.24125
